Instance,Terminal,Layer,X location,Y location,Voltage
PHY_EDGE_ROW_12_Left_55,VGND,li1,6.2100,43.5200,0.000047
PHY_EDGE_ROW_11_Left_54,VGND,li1,6.2100,43.5200,0.000047
PHY_EDGE_ROW_10_Left_53,VGND,li1,6.2100,38.0800,0.000050
PHY_EDGE_ROW_9_Left_52,VGND,li1,6.2100,38.0800,0.000050
PHY_EDGE_ROW_8_Left_51,VGND,li1,6.2100,32.6400,0.000049
PHY_EDGE_ROW_7_Left_50,VGND,li1,6.2100,32.6400,0.000049
PHY_EDGE_ROW_6_Left_49,VGND,li1,6.2100,27.2000,0.000043
PHY_EDGE_ROW_5_Left_48,VGND,li1,6.2100,27.2000,0.000043
PHY_EDGE_ROW_4_Left_47,VGND,li1,6.2100,21.7600,0.000024
PHY_EDGE_ROW_3_Left_46,VGND,li1,6.2100,21.7600,0.000024
PHY_EDGE_ROW_2_Left_45,VGND,li1,6.2100,16.3200,0.000011
PHY_EDGE_ROW_1_Left_44,VGND,li1,6.2100,16.3200,0.000011
PHY_EDGE_ROW_0_Left_43,VGND,li1,6.2100,10.8800,0.000007
PHY_EDGE_ROW_42_Right_42,VGND,li1,122.1300,125.1200,0.001662
PHY_EDGE_ROW_41_Right_41,VGND,li1,122.1300,125.1200,0.001662
PHY_EDGE_ROW_40_Right_40,VGND,li1,122.1300,119.6800,0.000942
PHY_EDGE_ROW_39_Right_39,VGND,li1,122.1300,119.6800,0.000942
PHY_EDGE_ROW_38_Right_38,VGND,li1,122.1300,114.2400,0.000989
PHY_EDGE_ROW_37_Right_37,VGND,li1,122.1300,114.2400,0.000989
PHY_EDGE_ROW_36_Right_36,VGND,li1,122.1300,108.8000,0.000783
PHY_EDGE_ROW_35_Right_35,VGND,li1,122.1300,108.8000,0.000783
PHY_EDGE_ROW_34_Right_34,VGND,li1,122.1300,103.3600,0.001132
PHY_EDGE_ROW_33_Right_33,VGND,li1,122.1300,103.3600,0.001132
PHY_EDGE_ROW_32_Right_32,VGND,li1,122.1300,97.9200,0.001106
PHY_EDGE_ROW_31_Right_31,VGND,li1,122.1300,97.9200,0.001106
PHY_EDGE_ROW_30_Right_30,VGND,li1,122.1300,92.4800,0.000821
PHY_EDGE_ROW_29_Right_29,VGND,li1,122.1300,92.4800,0.000821
PHY_EDGE_ROW_28_Right_28,VGND,li1,122.1300,87.0400,0.000494
PHY_EDGE_ROW_27_Right_27,VGND,li1,122.1300,87.0400,0.000494
PHY_EDGE_ROW_26_Right_26,VGND,li1,122.1300,81.6000,0.000341
PHY_EDGE_ROW_25_Right_25,VGND,li1,122.1300,81.6000,0.000341
PHY_EDGE_ROW_24_Right_24,VGND,li1,122.1300,76.1600,0.000239
PHY_EDGE_ROW_23_Right_23,VGND,li1,122.1300,76.1600,0.000239
PHY_EDGE_ROW_22_Right_22,VGND,li1,122.1300,70.7200,0.000267
PHY_EDGE_ROW_21_Right_21,VGND,li1,122.1300,70.7200,0.000267
PHY_EDGE_ROW_20_Right_20,VGND,li1,122.1300,65.2800,0.000335
PHY_EDGE_ROW_19_Right_19,VGND,li1,122.1300,65.2800,0.000335
PHY_EDGE_ROW_18_Right_18,VGND,li1,122.1300,59.8400,0.000402
PHY_EDGE_ROW_17_Right_17,VGND,li1,122.1300,59.8400,0.000402
PHY_EDGE_ROW_16_Right_16,VGND,li1,122.1300,54.4000,0.000300
PHY_EDGE_ROW_15_Right_15,VGND,li1,122.1300,54.4000,0.000300
PHY_EDGE_ROW_14_Right_14,VGND,li1,122.1300,48.9600,0.000265
PHY_EDGE_ROW_13_Right_13,VGND,li1,122.1300,48.9600,0.000265
PHY_EDGE_ROW_12_Right_12,VGND,li1,122.1300,43.5200,0.000226
PHY_EDGE_ROW_11_Right_11,VGND,li1,122.1300,43.5200,0.000226
PHY_EDGE_ROW_10_Right_10,VGND,li1,122.1300,38.0800,0.000266
PHY_EDGE_ROW_9_Right_9,VGND,li1,122.1300,38.0800,0.000266
PHY_EDGE_ROW_8_Right_8,VGND,li1,122.1300,32.6400,0.000281
PHY_EDGE_ROW_7_Right_7,VGND,li1,122.1300,32.6400,0.000281
PHY_EDGE_ROW_6_Right_6,VGND,li1,122.1300,27.2000,0.000256
PHY_EDGE_ROW_5_Right_5,VGND,li1,122.1300,27.2000,0.000256
PHY_EDGE_ROW_4_Right_4,VGND,li1,122.1300,21.7600,0.000188
PHY_EDGE_ROW_3_Right_3,VGND,li1,122.1300,21.7600,0.000188
PHY_EDGE_ROW_2_Right_2,VGND,li1,122.1300,16.3200,0.000104
PHY_EDGE_ROW_1_Right_1,VGND,li1,122.1300,16.3200,0.000104
PHY_EDGE_ROW_0_Right_0,VGND,li1,122.1300,10.8800,0.000060
_1927_,VGND,li1,116.6100,87.0400,0.000494
_1926_,VGND,li1,120.0600,81.6000,0.000341
_1925_,VGND,li1,112.2400,81.6000,0.000340
_1924_,VGND,li1,119.6000,81.6000,0.000341
_1923_,VGND,li1,103.0400,54.4000,0.000296
_1922_,VGND,li1,102.5800,81.6000,0.000334
_1921_,VGND,li1,96.1400,81.6000,0.000326
_1920_,VGND,li1,20.4700,65.2800,0.000068
_1919_,VGND,li1,12.6500,65.2800,0.000069
_1918_,VGND,li1,23.9200,65.2800,0.000068
_1917_,VGND,li1,15.8700,65.2800,0.000069
_1916_,VGND,li1,20.9300,59.8400,0.000078
_1915_,VGND,li1,111.3200,65.2800,0.000333
_1914_,VGND,li1,107.4100,87.0400,0.000491
_1913_,VGND,li1,91.3100,65.2800,0.000309
_1912_,VGND,li1,55.8900,65.2800,0.000220
_1911_,VGND,li1,90.3900,70.7200,0.000253
_1910_,VGND,li1,84.8700,70.7200,0.000246
_1909_,VGND,li1,101.6600,59.8400,0.000396
_1908_,VGND,li1,80.9600,70.7200,0.000241
_1907_,VGND,li1,81.8800,81.6000,0.000302
_1906_,VGND,li1,16.7900,70.7200,0.000062
_1905_,VGND,li1,17.2500,92.4800,0.000136
_1904_,VGND,li1,12.8800,103.3600,0.000188
_1903_,VGND,li1,11.0400,97.9200,0.000191
_1902_,VGND,li1,11.5000,108.8000,0.000137
_1901_,VGND,li1,9.6600,108.8000,0.000137
_1900_,VGND,li1,10.8100,70.7200,0.000063
_1899_,VGND,li1,13.5700,70.7200,0.000063
_1898_,VGND,li1,12.4200,70.7200,0.000063
_1897_,VGND,li1,11.9600,65.2800,0.000069
_1896_,VGND,li1,7.5900,65.2800,0.000070
_1895_,VGND,li1,14.4900,65.2800,0.000069
_1894_,VGND,li1,12.6500,59.8400,0.000080
_1893_,VGND,li1,13.8000,59.8400,0.000079
_1892_,VGND,li1,16.1000,54.4000,0.000062
_1891_,VGND,li1,16.1000,59.8400,0.000079
_1890_,VGND,li1,15.4100,54.4000,0.000062
_1889_,VGND,li1,13.8000,48.9600,0.000050
_1888_,VGND,li1,9.4300,48.9600,0.000050
_1887_,VGND,li1,13.5700,54.4000,0.000063
_1886_,VGND,li1,17.7100,59.8400,0.000079
_1885_,VGND,li1,8.0500,54.4000,0.000063
_1884_,VGND,li1,8.9700,59.8400,0.000080
_1883_,VGND,li1,9.4300,65.2800,0.000069
_1882_,VGND,li1,12.6500,76.1600,0.000059
_1881_,VGND,li1,8.0500,70.7200,0.000063
_1880_,VGND,li1,16.1000,76.1600,0.000058
_1879_,VGND,li1,13.8000,87.0400,0.000092
_1878_,VGND,li1,15.4100,97.9200,0.000191
_1877_,VGND,li1,15.4100,103.3600,0.000188
_1876_,VGND,li1,13.5700,92.4800,0.000136
_1875_,VGND,li1,14.2600,108.8000,0.000137
_1874_,VGND,li1,12.1900,114.2400,0.000176
_1873_,VGND,li1,14.0300,87.0400,0.000092
_1872_,VGND,li1,11.7300,87.0400,0.000093
_1871_,VGND,li1,9.4300,97.9200,0.000191
_1870_,VGND,li1,8.0500,108.8000,0.000137
_1869_,VGND,li1,8.5100,97.9200,0.000191
_1868_,VGND,li1,19.5500,97.9200,0.000190
_1867_,VGND,li1,13.1100,108.8000,0.000137
_1866_,VGND,li1,12.1900,97.9200,0.000191
_1865_,VGND,li1,16.3300,87.0400,0.000092
_1864_,VGND,li1,8.0500,87.0400,0.000093
_1863_,VGND,li1,12.1900,108.8000,0.000137
_1862_,VGND,li1,13.1100,103.3600,0.000188
_1861_,VGND,li1,13.1100,81.6000,0.000066
_1860_,VGND,li1,8.0500,114.2400,0.000176
_1859_,VGND,li1,75.2100,70.7200,0.000230
_1858_,VGND,li1,76.3600,76.1600,0.000205
_1857_,VGND,li1,78.8900,76.1600,0.000208
_1856_,VGND,li1,77.9700,70.7200,0.000236
_1855_,VGND,li1,82.1100,65.2800,0.000295
_1854_,VGND,li1,80.2700,43.5200,0.000204
_1853_,VGND,li1,82.1100,43.5200,0.000206
_1852_,VGND,li1,72.4500,70.7200,0.000227
_1851_,VGND,li1,87.1700,76.1600,0.000219
_1850_,VGND,li1,85.3300,70.7200,0.000246
_1849_,VGND,li1,97.7500,65.2800,0.000319
_1848_,VGND,li1,120.5200,54.4000,0.000300
_1847_,VGND,li1,108.7900,92.4800,0.000811
_1846_,VGND,li1,92.6900,76.1600,0.000225
_1845_,VGND,li1,101.4300,48.9600,0.000258
_1844_,VGND,li1,91.0800,125.1200,0.001541
_1843_,VGND,li1,97.0600,125.1200,0.001580
_1842_,VGND,li1,97.0600,125.1200,0.001580
_1841_,VGND,li1,101.6600,125.1200,0.001619
_1840_,VGND,li1,99.8200,125.1200,0.001598
_1839_,VGND,li1,119.3700,103.3600,0.001132
_1838_,VGND,li1,118.9100,114.2400,0.000988
_1837_,VGND,li1,119.8300,97.9200,0.001107
_1836_,VGND,li1,115.9200,125.1200,0.001661
_1835_,VGND,li1,119.3700,103.3600,0.001132
_1834_,VGND,li1,115.6900,114.2400,0.000987
_1833_,VGND,li1,119.3700,92.4800,0.000821
_1832_,VGND,li1,119.6000,114.2400,0.000989
_1831_,VGND,li1,118.9100,92.4800,0.000821
_1830_,VGND,li1,110.4000,114.2400,0.000981
_1829_,VGND,li1,103.5000,119.6800,0.000929
_1828_,VGND,li1,97.9800,119.6800,0.000920
_1827_,VGND,li1,94.3000,125.1200,0.001566
_1826_,VGND,li1,100.0500,119.6800,0.000924
_1825_,VGND,li1,113.3900,119.6800,0.000940
_1824_,VGND,li1,112.7000,103.3600,0.001127
_1823_,VGND,li1,115.0000,114.2400,0.000987
_1822_,VGND,li1,92.0000,125.1200,0.001541
_1821_,VGND,li1,88.7800,119.6800,0.000885
_1820_,VGND,li1,87.1700,119.6800,0.000885
_1819_,VGND,li1,89.2400,119.6800,0.000892
_1818_,VGND,li1,89.4700,108.8000,0.000697
_1817_,VGND,li1,93.1500,87.0400,0.000480
_1816_,VGND,li1,94.7600,92.4800,0.000790
_1815_,VGND,li1,9.2000,81.6000,0.000066
_1814_,VGND,li1,8.0500,76.1600,0.000059
_1813_,VGND,li1,10.3500,54.4000,0.000063
_1812_,VGND,li1,8.0500,81.6000,0.000066
_1811_,VGND,li1,8.5100,92.4800,0.000137
_1810_,VGND,li1,91.3100,76.1600,0.000222
_1809_,VGND,li1,101.4300,87.0400,0.000488
_1808_,VGND,li1,22.5400,81.6000,0.000065
_1807_,VGND,li1,23.2300,81.6000,0.000065
_1806_,VGND,li1,20.0100,76.1600,0.000057
_1805_,VGND,li1,20.2400,54.4000,0.000061
_1804_,VGND,li1,18.1700,87.0400,0.000092
_1803_,VGND,li1,19.0900,97.9200,0.000190
_1802_,VGND,li1,93.1500,81.6000,0.000324
_1801_,VGND,li1,84.6400,76.1600,0.000214
_1800_,VGND,li1,88.5500,125.1200,0.001517
_1799_,VGND,li1,86.2500,125.1200,0.001494
_1798_,VGND,li1,85.5600,119.6800,0.000873
_1797_,VGND,li1,84.4100,119.6800,0.000873
_1796_,VGND,li1,82.1100,119.6800,0.000858
_1795_,VGND,li1,79.5800,119.6800,0.000844
_1794_,VGND,li1,80.7300,125.1200,0.001416
_1793_,VGND,li1,77.2800,125.1200,0.001386
_1792_,VGND,li1,73.8300,119.6800,0.000801
_1791_,VGND,li1,84.8700,125.1200,0.001469
_1790_,VGND,li1,79.5800,125.1200,0.001416
_1789_,VGND,li1,79.3500,119.6800,0.000844
_1788_,VGND,li1,72.4500,125.1200,0.001316
_1787_,VGND,li1,75.9000,119.6800,0.000818
_1786_,VGND,li1,72.9100,119.6800,0.000782
_1785_,VGND,li1,76.5900,114.2400,0.000822
_1784_,VGND,li1,73.1400,114.2400,0.000783
_1783_,VGND,li1,79.1200,114.2400,0.000838
_1782_,VGND,li1,67.3900,119.6800,0.000724
_1781_,VGND,li1,69.6900,119.6800,0.000759
_1780_,VGND,li1,66.7000,114.2400,0.000731
_1779_,VGND,li1,71.9900,108.8000,0.000603
_1778_,VGND,li1,66.7000,114.2400,0.000731
_1777_,VGND,li1,61.4100,108.8000,0.000515
_1776_,VGND,li1,54.0500,114.2400,0.000599
_1775_,VGND,li1,55.2000,114.2400,0.000599
_1774_,VGND,li1,59.1100,114.2400,0.000647
_1773_,VGND,li1,55.4300,125.1200,0.001040
_1772_,VGND,li1,55.2000,119.6800,0.000605
_1771_,VGND,li1,62.3300,114.2400,0.000678
_1770_,VGND,li1,48.9900,114.2400,0.000539
_1769_,VGND,li1,52.2100,114.2400,0.000572
_1768_,VGND,li1,58.6500,108.8000,0.000498
_1767_,VGND,li1,35.1900,125.1200,0.000581
_1766_,VGND,li1,43.4700,125.1200,0.000755
_1765_,VGND,li1,45.7700,119.6800,0.000488
_1764_,VGND,li1,41.6300,119.6800,0.000433
_1763_,VGND,li1,42.7800,119.6800,0.000433
_1762_,VGND,li1,39.3300,114.2400,0.000408
_1761_,VGND,li1,49.9100,114.2400,0.000539
_1760_,VGND,li1,45.5400,108.8000,0.000374
_1759_,VGND,li1,45.7700,114.2400,0.000497
_1758_,VGND,li1,48.9900,119.6800,0.000512
_1757_,VGND,li1,47.1500,119.6800,0.000488
_1756_,VGND,li1,46.9200,114.2400,0.000497
_1755_,VGND,li1,62.3300,125.1200,0.001144
_1754_,VGND,li1,67.8500,125.1200,0.001232
_1753_,VGND,li1,51.9800,119.6800,0.000566
_1752_,VGND,li1,51.2900,125.1200,0.000963
_1751_,VGND,li1,50.1400,125.1200,0.000914
_1750_,VGND,li1,47.6100,119.6800,0.000512
_1749_,VGND,li1,38.8700,125.1200,0.000658
_1748_,VGND,li1,46.6900,125.1200,0.000852
_1747_,VGND,li1,46.2300,125.1200,0.000852
_1746_,VGND,li1,35.6500,125.1200,0.000581
_1745_,VGND,li1,38.1800,125.1200,0.000658
_1744_,VGND,li1,38.4100,119.6800,0.000388
_1743_,VGND,li1,64.1700,119.6800,0.000705
_1742_,VGND,li1,60.9500,119.6800,0.000670
_1741_,VGND,li1,64.6300,108.8000,0.000543
_1740_,VGND,li1,64.1700,125.1200,0.001196
_1739_,VGND,li1,65.0900,125.1200,0.001196
_1738_,VGND,li1,62.5600,114.2400,0.000678
_1737_,VGND,li1,58.1900,119.6800,0.000628
_1736_,VGND,li1,59.1100,125.1200,0.001112
_1735_,VGND,li1,72.2200,125.1200,0.001316
_1734_,VGND,li1,71.7600,119.6800,0.000782
_1733_,VGND,li1,84.4100,108.8000,0.000673
_1732_,VGND,li1,83.9500,114.2400,0.000873
_1731_,VGND,li1,81.6500,114.2400,0.000858
_1730_,VGND,li1,85.3300,114.2400,0.000873
_1729_,VGND,li1,78.8900,108.8000,0.000645
_1728_,VGND,li1,75.6700,108.8000,0.000625
_1727_,VGND,li1,68.3100,108.8000,0.000575
_1726_,VGND,li1,53.5900,108.8000,0.000453
_1725_,VGND,li1,42.0900,114.2400,0.000446
_1724_,VGND,li1,41.1700,108.8000,0.000321
_1723_,VGND,li1,40.7100,108.8000,0.000321
_1722_,VGND,li1,42.7800,108.8000,0.000344
_1721_,VGND,li1,43.4700,76.1600,0.000133
_1720_,VGND,li1,42.0900,70.7200,0.000142
_1719_,VGND,li1,31.5100,70.7200,0.000099
_1718_,VGND,li1,29.4400,70.7200,0.000088
_1717_,VGND,li1,34.7300,76.1600,0.000100
_1716_,VGND,li1,37.4900,92.4800,0.000297
_1715_,VGND,li1,38.8700,97.9200,0.000415
_1714_,VGND,li1,32.8900,97.9200,0.000300
_1713_,VGND,li1,26.9100,97.9200,0.000221
_1712_,VGND,li1,32.4300,97.9200,0.000300
_1711_,VGND,li1,36.5700,108.8000,0.000258
_1710_,VGND,li1,32.8900,108.8000,0.000221
_1709_,VGND,li1,24.1500,114.2400,0.000173
_1708_,VGND,li1,31.5100,119.6800,0.000273
_1707_,VGND,li1,27.1400,119.6800,0.000212
_1706_,VGND,li1,37.4900,114.2400,0.000365
_1705_,VGND,li1,25.9900,125.1200,0.000285
_1704_,VGND,li1,30.3600,125.1200,0.000452
_1703_,VGND,li1,28.0600,125.1200,0.000362
_1702_,VGND,li1,51.2900,108.8000,0.000432
_1701_,VGND,li1,46.6900,108.8000,0.000374
_1700_,VGND,li1,60.4900,108.8000,0.000515
_1699_,VGND,li1,62.7900,103.3600,0.000782
_1698_,VGND,li1,66.9300,103.3600,0.000840
_1697_,VGND,li1,73.3700,108.8000,0.000603
_1696_,VGND,li1,79.3500,108.8000,0.000645
_1695_,VGND,li1,86.2500,92.4800,0.000760
_1694_,VGND,li1,76.5900,76.1600,0.000205
_1693_,VGND,li1,79.8100,87.0400,0.000456
_1692_,VGND,li1,92.2300,92.4800,0.000780
_1691_,VGND,li1,99.1300,92.4800,0.000798
_1690_,VGND,li1,108.7900,81.6000,0.000338
_1689_,VGND,li1,113.3900,92.4800,0.000817
_1688_,VGND,li1,113.3900,103.3600,0.001127
_1687_,VGND,li1,114.5400,27.2000,0.000255
_1686_,VGND,li1,112.9300,43.5200,0.000226
_1685_,VGND,li1,114.3100,108.8000,0.000778
_1684_,VGND,li1,117.5300,10.8800,0.000060
_1683_,VGND,li1,92.6900,119.6800,0.000900
_1682_,VGND,li1,101.6600,119.6800,0.000924
_1681_,VGND,li1,116.3800,119.6800,0.000941
_1680_,VGND,li1,114.7700,97.9200,0.001100
_1679_,VGND,li1,117.9900,97.9200,0.001104
_1678_,VGND,li1,117.5300,108.8000,0.000783
_1677_,VGND,li1,115.0000,97.9200,0.001100
_1676_,VGND,li1,85.1000,103.3600,0.001025
_1675_,VGND,li1,114.5400,119.6800,0.000940
_1674_,VGND,li1,115.6900,103.3600,0.001129
_1673_,VGND,li1,103.5000,92.4800,0.000804
_1672_,VGND,li1,102.3500,114.2400,0.000961
_1671_,VGND,li1,103.9600,103.3600,0.001113
_1670_,VGND,li1,80.2700,114.2400,0.000838
_1669_,VGND,li1,81.6500,97.9200,0.000922
_1668_,VGND,li1,100.7400,108.8000,0.000747
_1667_,VGND,li1,104.1900,103.3600,0.001113
_1666_,VGND,li1,101.8900,103.3600,0.001102
_1665_,VGND,li1,112.9300,114.2400,0.000984
_1664_,VGND,li1,114.3100,125.1200,0.001658
_1663_,VGND,li1,106.0300,103.3600,0.001117
_1662_,VGND,li1,108.1000,97.9200,0.001083
_1661_,VGND,li1,88.5500,114.2400,0.000899
_1660_,VGND,li1,110.8600,119.6800,0.000938
_1659_,VGND,li1,111.7800,119.6800,0.000938
_1658_,VGND,li1,112.9300,114.2400,0.000984
_1657_,VGND,li1,110.4000,108.8000,0.000769
_1656_,VGND,li1,106.2600,125.1200,0.001635
_1655_,VGND,li1,102.1200,125.1200,0.001619
_1654_,VGND,li1,111.3200,125.1200,0.001654
_1653_,VGND,li1,108.1000,119.6800,0.000936
_1652_,VGND,li1,108.7900,114.2400,0.000976
_1651_,VGND,li1,98.9000,125.1200,0.001598
_1650_,VGND,li1,91.3100,119.6800,0.000900
_1649_,VGND,li1,99.8200,114.2400,0.000955
_1648_,VGND,li1,94.7600,108.8000,0.000723
_1647_,VGND,li1,94.3000,114.2400,0.000928
_1646_,VGND,li1,93.3800,114.2400,0.000928
_1645_,VGND,li1,89.4700,108.8000,0.000697
_1644_,VGND,li1,94.7600,119.6800,0.000912
_1643_,VGND,li1,91.7700,108.8000,0.000708
_1642_,VGND,li1,91.3100,114.2400,0.000910
_1641_,VGND,li1,91.5400,114.2400,0.000910
_1640_,VGND,li1,89.9300,114.2400,0.000910
_1639_,VGND,li1,84.4100,103.3600,0.001010
_1638_,VGND,li1,89.9300,97.9200,0.001004
_1637_,VGND,li1,89.9300,103.3600,0.001060
_1636_,VGND,li1,85.3300,114.2400,0.000873
_1635_,VGND,li1,90.6200,92.4800,0.000780
_1634_,VGND,li1,97.9800,114.2400,0.000947
_1633_,VGND,li1,94.9900,114.2400,0.000928
_1632_,VGND,li1,99.3600,108.8000,0.000739
_1631_,VGND,li1,98.2100,103.3600,0.001096
_1630_,VGND,li1,96.3700,114.2400,0.000939
_1629_,VGND,li1,97.9800,114.2400,0.000947
_1628_,VGND,li1,102.5800,108.8000,0.000753
_1627_,VGND,li1,98.4400,108.8000,0.000739
_1626_,VGND,li1,98.2100,119.6800,0.000920
_1625_,VGND,li1,103.9600,114.2400,0.000968
_1624_,VGND,li1,105.5700,119.6800,0.000933
_1623_,VGND,li1,83.0300,119.6800,0.000858
_1622_,VGND,li1,106.4900,125.1200,0.001641
_1621_,VGND,li1,104.6500,114.2400,0.000968
_1620_,VGND,li1,107.6400,114.2400,0.000976
_1619_,VGND,li1,112.7000,108.8000,0.000778
_1618_,VGND,li1,110.6300,103.3600,0.001124
_1617_,VGND,li1,111.3200,97.9200,0.001090
_1616_,VGND,li1,102.8100,114.2400,0.000961
_1615_,VGND,li1,105.5700,97.9200,0.001075
_1614_,VGND,li1,105.3400,108.8000,0.000758
_1613_,VGND,li1,120.5200,97.9200,0.001107
_1612_,VGND,li1,110.1700,103.3600,0.001124
_1611_,VGND,li1,117.3000,97.9200,0.001104
_1610_,VGND,li1,107.8700,103.3600,0.001121
_1609_,VGND,li1,72.2200,48.9600,0.000209
_1608_,VGND,li1,110.6300,27.2000,0.000254
_1607_,VGND,li1,105.1100,87.0400,0.000490
_1606_,VGND,li1,110.8600,87.0400,0.000492
_1605_,VGND,li1,108.3300,103.3600,0.001121
_1604_,VGND,li1,104.4200,108.8000,0.000758
_1603_,VGND,li1,106.7200,97.9200,0.001075
_1602_,VGND,li1,109.2500,76.1600,0.000237
_1601_,VGND,li1,110.6300,76.1600,0.000237
_1600_,VGND,li1,99.1300,81.6000,0.000331
_1599_,VGND,li1,106.7200,108.8000,0.000764
_1598_,VGND,li1,106.2600,92.4800,0.000809
_1597_,VGND,li1,117.9900,21.7600,0.000187
_1596_,VGND,li1,110.6300,125.1200,0.001654
_1595_,VGND,li1,105.8000,114.2400,0.000972
_1594_,VGND,li1,104.1900,119.6800,0.000929
_1593_,VGND,li1,107.1800,119.6800,0.000933
_1592_,VGND,li1,115.6900,81.6000,0.000340
_1591_,VGND,li1,117.3000,87.0400,0.000494
_1590_,VGND,li1,117.3000,76.1600,0.000239
_1589_,VGND,li1,100.2800,114.2400,0.000955
_1588_,VGND,li1,94.7600,97.9200,0.001028
_1587_,VGND,li1,97.7500,92.4800,0.000798
_1586_,VGND,li1,98.4400,87.0400,0.000486
_1585_,VGND,li1,101.8900,92.4800,0.000804
_1584_,VGND,li1,118.4500,108.8000,0.000783
_1583_,VGND,li1,87.1700,114.2400,0.000888
_1582_,VGND,li1,64.6300,108.8000,0.000543
_1581_,VGND,li1,92.0000,103.3600,0.001074
_1580_,VGND,li1,77.2800,103.3600,0.000955
_1579_,VGND,li1,95.9100,103.3600,0.001088
_1578_,VGND,li1,82.3400,92.4800,0.000738
_1577_,VGND,li1,74.5200,97.9200,0.000864
_1576_,VGND,li1,85.3300,97.9200,0.000966
_1575_,VGND,li1,67.1600,92.4800,0.000607
_1574_,VGND,li1,66.0100,92.4800,0.000607
_1573_,VGND,li1,79.3500,103.3600,0.000976
_1572_,VGND,li1,93.8400,97.9200,0.001028
_1571_,VGND,li1,103.7300,97.9200,0.001068
_1570_,VGND,li1,99.3600,103.3600,0.001096
_1569_,VGND,li1,100.7400,97.9200,0.001052
_1568_,VGND,li1,86.7100,87.0400,0.000473
_1567_,VGND,li1,81.6500,97.9200,0.000922
_1566_,VGND,li1,112.4700,97.9200,0.001095
_1565_,VGND,li1,88.0900,114.2400,0.000899
_1564_,VGND,li1,83.9500,108.8000,0.000664
_1563_,VGND,li1,92.2300,87.0400,0.000480
_1562_,VGND,li1,92.2300,81.6000,0.000324
_1561_,VGND,li1,87.1700,87.0400,0.000473
_1560_,VGND,li1,88.0900,97.9200,0.000989
_1559_,VGND,li1,80.2700,87.0400,0.000456
_1558_,VGND,li1,77.2800,92.4800,0.000699
_1557_,VGND,li1,63.2500,103.3600,0.000782
_1556_,VGND,li1,76.1300,114.2400,0.000806
_1555_,VGND,li1,77.0500,92.4800,0.000699
_1554_,VGND,li1,68.3100,108.8000,0.000575
_1553_,VGND,li1,72.9100,103.3600,0.000900
_1552_,VGND,li1,66.0100,97.9200,0.000767
_1551_,VGND,li1,66.0100,97.9200,0.000767
_1550_,VGND,li1,67.8500,103.3600,0.000840
_1549_,VGND,li1,58.1900,103.3600,0.000724
_1548_,VGND,li1,54.9700,108.8000,0.000453
_1547_,VGND,li1,49.4500,103.3600,0.000597
_1546_,VGND,li1,43.7000,103.3600,0.000506
_1545_,VGND,li1,34.9600,108.8000,0.000258
_1544_,VGND,li1,32.4300,114.2400,0.000305
_1543_,VGND,li1,36.5700,119.6800,0.000361
_1542_,VGND,li1,24.6100,119.6800,0.000180
_1541_,VGND,li1,26.4500,119.6800,0.000179
_1540_,VGND,li1,21.8500,119.6800,0.000181
_1539_,VGND,li1,34.0400,103.3600,0.000333
_1538_,VGND,li1,28.2900,108.8000,0.000163
_1537_,VGND,li1,28.9800,97.9200,0.000257
_1536_,VGND,li1,28.9800,103.3600,0.000256
_1535_,VGND,li1,27.8300,81.6000,0.000085
_1534_,VGND,li1,36.5700,97.9200,0.000380
_1533_,VGND,li1,36.1100,87.0400,0.000195
_1532_,VGND,li1,38.8700,87.0400,0.000217
_1531_,VGND,li1,31.5100,87.0400,0.000157
_1530_,VGND,li1,35.1900,65.2800,0.000125
_1529_,VGND,li1,26.9100,70.7200,0.000074
_1528_,VGND,li1,34.0400,70.7200,0.000110
_1527_,VGND,li1,39.3300,70.7200,0.000132
_1526_,VGND,li1,37.9500,70.7200,0.000120
_1525_,VGND,li1,36.3400,70.7200,0.000120
_1524_,VGND,li1,38.8700,76.1600,0.000117
_1523_,VGND,li1,13.3400,54.4000,0.000063
_1522_,VGND,li1,25.3000,43.5200,0.000043
_1521_,VGND,li1,46.2300,65.2800,0.000186
_1520_,VGND,li1,42.5500,59.8400,0.000198
_1519_,VGND,li1,28.2900,65.2800,0.000092
_1518_,VGND,li1,31.0500,59.8400,0.000123
_1517_,VGND,li1,37.7200,59.8400,0.000159
_1516_,VGND,li1,37.9500,65.2800,0.000138
_1515_,VGND,li1,43.7000,70.7200,0.000142
_1514_,VGND,li1,25.7600,65.2800,0.000067
_1513_,VGND,li1,24.6100,59.8400,0.000077
_1512_,VGND,li1,30.1300,65.2800,0.000103
_1511_,VGND,li1,33.8100,59.8400,0.000142
_1510_,VGND,li1,33.8100,65.2800,0.000125
_1509_,VGND,li1,20.9300,54.4000,0.000061
_1508_,VGND,li1,19.7800,59.8400,0.000078
_1507_,VGND,li1,37.2600,59.8400,0.000159
_1506_,VGND,li1,32.8900,81.6000,0.000110
_1505_,VGND,li1,33.8100,87.0400,0.000174
_1504_,VGND,li1,27.8300,81.6000,0.000085
_1503_,VGND,li1,35.8800,81.6000,0.000128
_1502_,VGND,li1,39.1000,81.6000,0.000139
_1501_,VGND,li1,39.1000,87.0400,0.000217
_1500_,VGND,li1,36.5700,92.4800,0.000297
_1499_,VGND,li1,36.1100,76.1600,0.000107
_1498_,VGND,li1,40.4800,81.6000,0.000155
